episode,timestep,reward,steps,success
1037,155622,267.59,91,1
1038,155771,317.0099,149,1
1039,155908,307.13,137,1
1040,155988,254.2,80,1
1041,156121,307.1699,133,1
1042,156172,244.99,51,1
1043,156282,289.9,110,1
1044,156441,324.9099,159,1
1045,156506,257.85,65,1
1046,156581,264.75,75,1
1047,156643,249.38,62,1
1048,156749,281.94,106,1
1049,156868,293.31,119,1
1050,157004,315.6399,136,1
1051,157160,329.4399,156,1
1052,157323,332.8699,163,1
1053,157463,306.6,140,1
1054,157550,271.63,87,1
1055,157697,325.0299,147,1
1056,157755,254.42,58,1
1057,157864,291.41,109,1
1058,158008,317.5599,144,1
1059,158107,281.51,99,1
1060,158194,272.63,87,1
1061,158298,276.96,104,1
1062,158436,298.62,138,1
1063,158564,304.72,128,1
1064,158620,249.44,56,1
1065,158713,274.57,93,1
1066,158822,305.41,109,1
1067,158990,335.32,168,1
1068,159151,317.8899,161,1
1069,159206,243.95,55,1
1070,159308,277.98,102,1
1071,159400,276.08,92,1
1072,159505,291.45,105,1
1073,159650,317.0499,145,1
1074,159738,269.12,88,1
1075,159839,265.4901,101,1
1076,159901,253.38,62,1
1077,160011,275.9,110,1
1078,160120,286.41,109,1
1079,160233,295.37,113,1
1080,160380,318.0299,147,1
1081,160474,278.06,94,1
1082,160590,293.84,116,1
1083,160729,314.1099,139,1
1084,160830,273.49,101,1
1085,160899,255.81,69,1
1086,161089,346.1,190,1
1087,161178,267.6101,89,1
1088,161322,313.5599,144,1
1089,161454,306.68,132,1
1090,161519,257.85,65,1
1091,161650,311.19,131,1
1092,161700,246.5,50,1
1093,161810,291.9,110,1
1094,161965,322.9499,155,1
1095,162036,253.79,71,1
1096,162114,264.22,78,1
1097,162173,247.91,59,1
1098,162276,283.47,103,1
1099,162392,294.84,116,1
1100,162535,314.07,143,1
1101,162689,329.4599,154,1
1102,162849,332.3999,160,1
1103,162974,311.25,125,1
1104,163057,272.67,83,1
1105,163226,322.8099,169,1
1106,163292,253.34,66,1
1107,163406,291.86,114,1
1108,163559,315.9699,153,1
1109,163652,281.57,93,1
1110,163741,271.61,89,1
1111,163849,279.92,108,1
1112,163994,299.05,145,1
1113,164125,306.19,131,1
1114,164183,249.42,58,1
1115,164278,272.55,95,1
1116,164403,300.25,125,1
1117,164563,333.4,160,1
1118,164707,321.5599,144,1
1119,164756,246.01,49,1
1120,164852,279.04,96,1
1121,164935,276.67,83,1
1122,165037,291.98,102,1
1123,165177,318.6,140,1
1124,165265,267.12,88,1
1125,165344,269.71,79,1
1126,165410,253.34,66,1
1127,165509,278.51,99,1
1128,165617,285.92,108,1
1129,165721,297.96,104,1
1130,165867,318.54,146,1
1131,165966,278.51,99,1
1132,166081,295.35,115,1
1133,166210,314.2099,129,1
1134,166303,275.5701,93,1
1135,166372,256.81,69,1
1136,166551,347.71,179,1
1137,166635,268.1601,84,1
1138,166786,314.9899,151,1
1139,166907,308.29,121,1
1140,166975,258.32,68,1
1141,167111,309.64,136,1
1142,167162,245.99,51,1
1143,167267,290.45,105,1
1144,167416,327.0099,149,1
1145,167478,257.38,62,1
1146,167562,265.1601,84,1
1147,167618,249.44,56,1
1148,167713,283.55,95,1
1149,167823,295.9,110,1
1150,167959,311.6399,136,1
1151,168119,330.3999,160,1
1152,168281,331.38,162,1
1153,168410,312.2099,129,1
1154,168497,273.63,87,1
1155,168653,325.4399,156,1
1156,168714,252.89,61,1
1157,168825,291.39,111,1
1158,168965,318.6,140,1
1159,169063,280.02,98,1
1160,169141,273.22,78,1
1161,169234,279.57,93,1
1162,169367,302.17,133,1
1163,169502,305.15,135,1
1164,169560,248.42,58,1
1165,169656,275.04,96,1
1166,169778,302.78,122,1
1167,169943,331.8499,165,1
1168,170095,320.4799,152,1
1169,170146,245.99,51,1
1170,170239,280.57,93,1
1171,170330,276.59,91,1
1172,170438,289.92,108,1
1173,170582,315.5599,144,1
1174,170674,266.0801,92,1
1175,170764,267.1001,90,1
1176,170825,253.89,61,1
1177,170921,279.04,96,1
1178,171033,283.88,112,1
1179,171156,293.27,123,1
1180,171303,319.0299,147,1
1181,171398,280.55,95,1
1182,171514,293.84,116,1
1183,171655,314.0899,141,1
1184,171751,277.04,96,1
1185,171815,257.36,64,1
1186,171996,347.6901,181,1
1187,172084,269.12,88,1
1188,172235,318.9899,151,1
1189,172375,302.6,140,1
1190,172443,256.32,68,1
1191,172583,307.6,140,1
1192,172635,245.48,52,1
1193,172735,292.0,100,1
1194,172884,327.0099,149,1
1195,172952,258.32,68,1
1196,173033,264.6901,81,1
1197,173091,249.42,58,1
1198,173197,282.94,106,1
1199,173308,294.39,111,1
1200,173440,314.6799,132,1
1201,173609,326.8099,169,1
1202,173774,332.8499,165,1
1203,173916,308.58,142,1
1204,173996,272.2,80,1
1205,174151,324.9499,155,1
1206,174215,252.36,64,1
1207,174322,292.43,107,1
1208,174468,315.5399,146,1
1209,174564,281.04,96,1
1210,174657,271.57,93,1
1211,174756,277.51,99,1
1212,174883,301.23,127,1
1213,175012,306.2099,129,1
1214,175070,247.42,58,1
1215,175169,274.51,99,1
1216,175299,300.7,130,1
1217,175467,331.32,168,1
1218,175624,321.9299,157,1
1219,175674,245.5,50,1
1220,175770,278.04,96,1
1221,175855,276.65,85,1
1222,175963,291.92,108,1
1223,176105,316.58,142,1
1224,176187,268.18,82,1
1225,176274,268.6301,87,1
1226,176336,252.38,62,1
1227,176439,277.47,103,1
1228,176545,284.94,106,1
1229,176653,293.92,108,1
1230,176795,319.5799,142,1
1231,176897,278.98,102,1
1232,177014,292.33,117,1
1233,177148,313.66,134,1
1234,177241,276.57,93,1
1235,177307,256.34,66,1
1236,177479,350.28,172,1
1237,177559,269.2,80,1
1238,177702,319.07,143,1
1239,177825,306.27,123,1
1240,177898,256.77,73,1
1241,178035,308.13,137,1
1242,178088,244.97,53,1
1243,178203,292.35,115,1
1244,178361,324.4199,158,1
1245,178429,257.32,68,1
1246,178504,265.75,75,1
1247,178568,246.36,64,1
1248,178666,284.02,98,1
1249,178780,295.86,114,1
1250,178912,315.6799,132,1
1251,179057,332.0499,145,1
1252,179214,332.9299,157,1
1253,179347,311.1699,133,1
1254,179438,269.59,91,1
1255,179593,326.9499,155,1
1256,179656,251.87,63,1
1257,179759,293.47,103,1
1258,179899,316.5999,140,1
1259,180001,280.98,102,1
1260,180087,272.14,86,1
1261,180184,279.53,97,1
1262,180306,303.78,122,1
1263,180423,308.33,117,1
1264,180481,249.42,58,1
1265,180568,276.63,87,1
1266,180692,303.76,124,1
1267,180861,329.8099,169,1
1268,181000,322.1099,139,1
1269,181052,245.48,52,1
1270,181147,279.55,95,1
1271,181242,276.55,95,1
1272,181350,288.92,108,1
1273,181489,320.1099,139,1
1274,181568,268.71,79,1
1275,181646,269.22,78,1
1276,181711,251.85,65,1
1277,181803,281.08,92,1
1278,181911,287.92,108,1
1279,182026,294.35,115,1
1280,182162,316.64,136,1
1281,182254,281.08,92,1
1282,182361,296.43,107,1
1283,182491,316.7,130,1
1284,182584,276.57,93,1
1285,182656,257.28,72,1
1286,182839,346.67,183,1
1287,182925,269.14,86,1
1288,183062,320.13,137,1
1289,183195,306.17,133,1
1290,183262,256.83,67,1
1291,183390,310.72,128,1
1292,183441,244.99,51,1
1293,183547,290.94,106,1
1294,183693,326.5399,146,1
1295,183756,256.87,63,1
1296,183831,264.75,75,1
1297,183889,248.42,58,1
1298,183995,283.94,106,1
1299,184106,296.39,111,1
1300,184241,316.1499,135,1
1301,184396,328.9499,155,1
1302,184556,334.4,160,1
1303,184701,309.05,145,1
1304,184784,272.67,83,1
1305,184939,327.9499,155,1
1306,185000,253.89,61,1
1307,185101,293.49,101,1
1308,185238,320.1299,137,1
1309,185331,279.57,93,1
1310,185417,271.14,86,1
1311,185508,279.59,91,1
1312,185629,303.29,121,1
1313,185759,307.7,130,1
1314,185819,247.4,60,1
1315,185902,276.67,83,1
1316,186016,303.86,114,1
1317,186175,331.9099,159,1
1318,186320,321.0499,145,1
1319,186375,244.95,55,1
1320,186462,281.63,87,1
1321,186553,276.59,91,1
1322,186657,290.96,104,1
1323,186785,320.72,128,1
1324,186875,268.1,90,1
1325,186960,267.65,85,1
1326,187023,252.87,63,1
1327,187119,279.04,96,1
1328,187221,288.98,102,1
1329,187331,293.9,110,1
1330,187475,319.5599,144,1
1331,187565,280.1,90,1
1332,187677,295.88,112,1
1333,187821,315.5599,144,1
1334,187908,276.63,87,1
1335,187970,257.38,62,1
1336,188145,349.75,175,1
1337,188228,267.67,83,1
1338,188368,317.6,140,1
1339,188492,307.76,124,1
1340,188557,256.85,65,1
1341,188688,310.19,131,1
1342,188742,245.46,54,1
1343,188847,291.45,105,1
1344,189001,324.4599,154,1
1345,189067,257.34,66,1
1346,189145,264.22,78,1
1347,189200,249.95,55,1
1348,189292,285.08,92,1
1349,189408,292.84,116,1
1350,189549,313.0899,141,1
1351,189693,331.5599,144,1
1352,189848,333.95,155,1
1353,189977,311.2099,129,1
1354,190056,272.71,79,1
1355,190200,326.5599,144,1
1356,190261,253.89,61,1
1357,190371,291.9,110,1
1358,190504,317.17,133,1
1359,190596,280.08,92,1
1360,190675,273.71,79,1
1361,190768,281.57,93,1
1362,190884,304.84,116,1
1363,191005,308.29,121,1
1364,191064,248.91,59,1
1365,191147,277.67,83,1
1366,191266,302.31,119,1
1367,191424,332.4199,158,1
1368,191568,322.5599,144,1
1369,191619,245.99,51,1
1370,191711,279.08,92,1
1371,191795,277.16,84,1
1372,191903,291.92,108,1
1373,192040,318.13,137,1
1374,192124,266.1601,84,1
1375,192216,267.0801,92,1
1376,192278,253.38,62,1
1377,192365,281.63,87,1
1378,192463,288.02,98,1
1379,192569,296.94,106,1
1380,192714,317.0499,145,1
1381,192808,279.06,94,1
1382,192923,295.35,115,1
1383,193048,315.25,125,1
1384,193137,276.61,89,1
1385,193210,256.77,73,1
1386,193391,348.69,181,1
1387,193473,268.18,82,1
1388,193625,318.4799,152,1
1389,193761,306.64,136,1
1390,193825,256.36,64,1
1391,193958,310.17,133,1
1392,194011,243.97,53,1
1393,194124,292.37,113,1
1394,194273,325.0099,149,1
1395,194337,258.36,64,1
1396,194416,263.71,79,1
1397,194476,249.4,60,1
1398,194575,284.51,99,1
1399,194687,294.88,112,1
1400,194818,315.19,131,1
1401,194971,328.9699,153,1
1402,195121,334.5,150,1
1403,195248,313.23,127,1
1404,195335,272.63,87,1
1405,195480,326.0499,145,1
1406,195539,253.91,59,1
1407,195652,291.37,113,1
1408,195787,320.1499,135,1
1409,195883,280.04,96,1
1410,195968,272.65,85,1
1411,196058,280.1,90,1
1412,196187,302.21,129,1
1413,196326,305.11,139,1
1414,196383,249.93,57,1
1415,196469,276.14,86,1
1416,196593,301.76,124,1
1417,196760,332.8299,167,1
1418,196901,324.0899,141,1
1419,196958,244.93,57,1
1420,197048,281.1,90,1
1421,197137,276.61,89,1
1422,197247,293.9,110,1
1423,197396,315.01,149,1
1424,197479,268.6701,83,1
1425,197566,267.6301,87,1
1426,197632,252.34,66,1
1427,197725,280.57,93,1
1428,197831,286.94,106,1
1429,197940,296.41,109,1
1430,198079,318.1099,139,1
1431,198174,280.55,95,1
1432,198285,296.39,111,1
1433,198427,313.5799,142,1
1434,198520,274.57,93,1
1435,198582,258.38,62,1
1436,198760,348.22,178,1
1437,198844,269.16,84,1
1438,198978,319.6599,134,1
1439,199097,307.31,119,1
1440,199161,256.36,64,1
1441,199291,310.7,130,1
1442,199349,244.42,58,1
1443,199452,292.47,103,1
1444,199600,325.5199,148,1
1445,199666,257.34,66,1
1446,199737,264.7901,71,1
1447,199795,250.42,58,1
1448,199894,282.51,99,1
1449,200008,293.86,114,1
1450,200138,313.6999,130,1
1451,200293,329.95,155,1
1452,200450,333.9299,157,1
1453,200587,309.13,137,1
1454,200667,272.2,80,1
1455,200815,325.5199,148,1
1456,200873,253.42,58,1
1457,200972,293.51,99,1
1458,201110,317.6199,138,1
1459,201204,279.06,94,1
1460,201290,273.14,86,1
1461,201390,280.0,100,1
1462,201515,302.25,125,1
1463,201652,305.13,137,1
1464,201708,249.44,56,1
1465,201804,277.04,96,1
1466,201920,304.84,116,1
1467,202081,333.89,161,1
1468,202217,323.6399,136,1
1469,202268,245.99,51,1
1470,202362,280.06,94,1
1471,202452,277.1,90,1
1472,202557,292.45,105,1
1473,202695,319.6199,138,1
1474,202784,267.61,89,1
1475,202868,269.1601,84,1
1476,202933,251.85,65,1
1477,203034,279.49,101,1
1478,203136,288.98,102,1
1479,203245,295.41,109,1
1480,203395,315.5,150,1
1481,203498,279.47,103,1
1482,203612,295.86,114,1
1483,203758,313.5399,146,1
1484,203846,277.12,88,1
1485,203920,256.26,74,1
1486,204093,348.7701,173,1
1487,204179,268.14,86,1
1488,204317,317.6199,138,1
1489,204454,304.13,137,1
1490,204515,257.89,61,1
1491,204645,310.7,130,1
1492,204699,245.46,54,1
1493,204806,292.43,107,1
1494,204949,325.0699,143,1
1495,205022,257.77,73,1
1496,205103,263.6901,81,1
1497,205164,248.89,61,1
1498,205261,283.53,97,1
1499,205365,297.96,104,1
1500,205501,315.64,136,1
1501,205653,331.48,152,1
1502,205817,333.3599,164,1
1503,205958,310.09,141,1
1504,206044,273.14,86,1
1505,206197,324.9699,153,1
1506,206259,253.38,62,1
1507,206369,292.9,110,1
1508,206512,318.07,143,1
1509,206604,281.08,92,1
1510,206697,273.57,93,1
1511,206788,279.59,91,1
1512,206913,301.25,125,1
1513,207043,305.7,130,1
1514,207105,247.38,62,1
1515,207188,276.67,83,1
1516,207311,302.27,123,1
1517,207456,335.0499,145,1
1518,207604,322.5199,148,1
1519,207659,245.95,55,1
1520,207760,280.49,101,1
1521,207847,276.63,87,1
1522,207956,290.41,109,1
1523,208098,316.5799,142,1
1524,208184,267.14,86,1
1525,208264,268.2,80,1
1526,208323,253.91,59,1
1527,208424,278.49,101,1
1528,208522,288.02,98,1
1529,208631,296.41,109,1
1530,208774,317.07,143,1
1531,208868,280.06,94,1
1532,208974,296.94,106,1
1533,209104,314.7,130,1
1534,209200,275.04,96,1
1535,209269,256.81,69,1
1536,209438,350.81,169,1
1537,209519,269.6901,81,1
1538,209647,319.72,128,1
1539,209771,309.76,124,1
1540,209839,257.32,68,1
1541,209972,310.1699,133,1
1542,210025,243.97,53,1
1543,210132,291.43,107,1
1544,210302,325.2999,170,1
1545,210366,257.36,64,1
1546,210438,265.28,72,1
1547,210493,249.95,55,1
1548,210585,285.08,92,1
1549,210698,293.37,113,1
1550,210831,314.17,133,1
1551,210976,331.0499,145,1
1552,211133,333.9299,157,1
1553,211262,311.2099,129,1
1554,211348,269.14,86,1
1555,211489,327.0899,141,1
1556,211550,253.89,61,1
1557,211654,291.96,104,1
1558,211782,320.72,128,1
1559,211875,279.57,93,1
1560,211964,273.61,89,1
1561,212053,281.61,89,1
1562,212178,303.25,125,1
1563,212302,306.76,124,1
1564,212358,249.44,56,1
1565,212445,276.63,87,1
1566,212564,303.31,119,1
1567,212718,333.4599,154,1
1568,212858,323.5999,140,1
1569,212911,245.97,53,1
1570,213001,280.1,90,1
1571,213086,276.65,85,1
1572,213197,291.39,111,1
1573,213346,316.0099,149,1
1574,213425,268.71,79,1
1575,213503,268.22,78,1
1576,213569,252.34,66,1
1577,213663,280.06,94,1
1578,213774,287.39,111,1
1579,213882,295.92,108,1
1580,214022,319.6,140,1
1581,214118,280.04,96,1
1582,214235,294.33,117,1
1583,214373,313.6199,138,1
1584,214467,276.06,94,1
1585,214541,256.2601,74,1
1586,214713,350.28,172,1
1587,214786,269.77,73,1
1588,214939,314.97,153,1
1589,215086,305.03,147,1
1590,215150,257.36,64,1
1591,215274,310.76,124,1
1592,215332,243.42,58,1
1593,215440,292.92,108,1
1594,215582,327.5799,142,1
1595,215648,257.34,66,1
1596,215720,265.28,72,1
1597,215788,247.32,68,1
1598,215887,283.51,99,1
1599,216003,294.84,116,1
1600,216136,316.1699,133,1
1601,216291,330.95,155,1
1602,216444,334.97,153,1
1603,216565,311.29,121,1
1604,216650,271.65,85,1
1605,216788,327.6199,138,1
1606,216847,252.91,59,1
1607,216947,292.0,100,1
1608,217082,317.1499,135,1
1609,217177,281.55,95,1
1610,217263,272.14,86,1
1611,217354,279.59,91,1
1612,217472,304.82,118,1
1613,217597,307.25,125,1
1614,217655,248.42,58,1
1615,217739,277.16,84,1
1616,217851,305.88,112,1
1617,218010,333.91,159,1
1618,218154,323.5599,144,1
1619,218212,244.42,58,1
1620,218301,279.61,89,1
1621,218385,277.16,84,1
1622,218492,291.43,107,1
1623,218622,320.6999,130,1
1624,218697,269.75,75,1
1625,218772,269.75,75,1
1626,218832,253.4,60,1
1627,218928,280.04,96,1
1628,219031,288.47,103,1
1629,219138,296.43,107,1
1630,219286,318.5199,148,1
1631,219376,280.1,90,1
1632,219483,295.43,107,1
1633,219619,315.6399,136,1
1634,219712,275.57,93,1
1635,219775,256.87,63,1
1636,219956,349.69,181,1
1637,220036,268.2001,80,1
1638,220171,319.1499,135,1
1639,220293,307.78,122,1
1640,220362,257.81,69,1
1641,220483,313.29,121,1
1642,220534,245.99,51,1
1643,220647,292.37,113,1
1644,220793,328.5399,146,1
1645,220856,256.87,63,1
1646,220928,265.28,72,1
1647,220983,248.95,55,1
1648,221086,282.47,103,1
1649,221194,295.92,108,1
1650,221322,315.72,128,1
1651,221477,328.9499,155,1
1652,221626,335.01,149,1
1653,221758,310.6799,132,1
1654,221840,272.18,82,1
1655,221978,327.6199,138,1
1656,222043,251.85,65,1
1657,222147,290.96,104,1
1658,222288,318.0899,141,1
1659,222379,280.59,91,1
1660,222464,272.65,85,1
1661,222556,281.08,92,1
1662,222668,305.88,112,1
1663,222786,306.82,118,1
1664,222841,248.95,55,1
1665,222936,275.55,95,1
1666,223049,305.37,113,1
1667,223208,333.9099,159,1
1668,223351,324.0699,143,1
1669,223400,246.01,49,1
1670,223493,281.57,93,1
1671,223587,275.06,94,1
1672,223690,293.47,103,1
1673,223824,319.66,134,1
1674,223897,269.77,73,1
1675,223976,267.71,79,1
1676,224038,253.38,62,1
1677,224129,281.59,91,1
1678,224242,284.37,113,1
1679,224347,296.45,105,1
1680,224487,318.5999,140,1
1681,224574,281.63,87,1
1682,224691,295.33,117,1
1683,224815,316.76,124,1
1684,224901,277.14,86,1
1685,224967,256.34,66,1
1686,225141,349.26,174,1
1687,225220,269.71,79,1
1688,225367,319.0299,147,1
1689,225485,308.82,118,1
1690,225553,257.3201,68,1
1691,225677,311.76,124,1
1692,225728,245.99,51,1
1693,225831,292.47,103,1
1694,225973,327.5799,142,1
1695,226035,258.38,62,1
1696,226104,265.81,69,1
1697,226156,250.48,52,1
1698,226257,283.49,101,1
1699,226370,296.37,113,1
1700,226496,315.7399,126,1
1701,226645,331.0099,149,1
1702,226798,335.97,153,1
1703,226922,312.76,124,1
1704,227005,271.67,83,1
1705,227142,329.1299,137,1
1706,227201,253.91,59,1
1707,227301,294.0,100,1
1708,227439,319.6199,138,1
1709,227528,280.61,89,1
1710,227614,272.14,86,1
1711,227705,281.59,91,1
1712,227831,304.74,126,1
1713,227956,307.25,125,1
1714,228009,249.97,53,1
1715,228093,278.16,84,1
1716,228208,304.35,115,1
1717,228367,332.9099,159,1
1718,228506,323.1099,139,1
1719,228558,245.48,52,1
1720,228652,281.06,94,1
1721,228740,277.12,88,1
1722,228838,293.02,98,1
1723,228972,318.66,134,1
1724,229049,268.73,77,1
1725,229126,268.73,77,1
1726,229182,254.44,56,1
1727,229277,281.55,95,1
1728,229374,289.53,97,1
1729,229481,296.43,107,1
1730,229622,319.0899,141,1
1731,229721,280.51,99,1
1732,229824,297.47,103,1
1733,229948,316.76,124,1
1734,230034,277.14,86,1
1735,230097,257.87,63,1
1736,230276,350.7101,179,1
1737,230351,268.75,75,1
1738,230481,321.6999,130,1
1739,230611,307.7,130,1
1740,230677,257.34,66,1
1741,230800,311.27,123,1
1742,230848,246.52,48,1
1743,230954,291.94,106,1
1744,231094,327.5999,140,1
1745,231163,256.81,69,1
1746,231240,264.7301,77,1
1747,231298,248.42,58,1
1748,231388,286.1,90,1
1749,231495,297.43,107,1
1750,231623,313.72,128,1
1751,231770,331.0299,147,1
1752,231922,335.48,152,1
1753,232047,310.25,125,1
1754,232128,272.69,81,1
1755,232268,327.5999,140,1
1756,232326,253.42,58,1
1757,232427,292.49,101,1
1758,232558,319.19,131,1
1759,232652,281.06,94,1
1760,232735,273.67,83,1
1761,232831,281.04,96,1
1762,232956,302.25,125,1
1763,233073,308.33,117,1
1764,233125,250.48,52,1
1765,233211,275.14,86,1
1766,233324,304.37,113,1
1767,233474,334.5,150,1
1768,233618,322.5599,144,1
1769,233669,245.99,51,1
1770,233764,278.55,95,1
1771,233855,276.59,91,1
1772,233962,292.43,107,1
1773,234095,320.1699,133,1
1774,234169,270.26,74,1
1775,234244,269.75,75,1
1776,234302,253.42,58,1
1777,234389,281.63,87,1
1778,234485,289.04,96,1
1779,234589,297.96,104,1
1780,234723,319.6599,134,1
1781,234814,280.59,91,1
1782,234916,297.98,102,1
